-0.345,-11.2669,-12.8167,-1.4559,-0.0957,0.0213,13.6423,12.9892,1.3131,-11.0464,-5.8057,5.4842,-13.7376,-2.1726,10.9075,12.1202,6.0745,-5.4012,1.0
-0.522,-5.7189,-6.4761,-0.8887,-0.1492,-0.1462,7.2664,6.676,0.7523,-5.7425,-3.0474,2.9867,-7.0185,-1.0808,5.7716,6.3712,3.0757,-2.9402,1.0
-0.6185,-10.1189,-11.8876,-1.457,-0.0831,-0.0966,13.0347,11.9035,1.4537,-10.326,-4.8964,4.6519,-13.032,-2.2212,10.0732,11.525,4.9599,-4.6612,1.0
-0.2877,-0.6862,-2.2589,-2.2589,-0.1794,-0.1073,14.4931,14.5214,-9.8992,-9.8992,-6.064,6.6318,-14.5801,-14.1457,11.9906,11.9906,6.1709,-6.5821,1.0
-0.2485,-2.5322,-2.7885,-0.423,-0.2905,-0.2527,2.7417,2.6659,0.1292,-2.353,-1.079,1.1268,-2.7321,-0.4755,2.2326,2.5521,1.057,-0.9802,1.0
-0.3286,-7.4963,-8.2637,-1.0072,-0.1854,-0.1513,8.7411,8.575,0.9587,-6.8992,-3.6365,3.4747,-9.0251,-1.3688,6.8837,7.6471,3.818,-3.4414,1.0
-0.3597,-8.0256,-8.8867,-1.1579,-0.1638,-0.0633,9.2778,8.7948,0.8908,-7.4733,-3.9287,3.8848,-9.3533,-1.1957,7.4655,8.378,4.0905,-3.8156,1.0
-0.3879,-1.9519,-2.1694,-0.3479,-0.1842,-0.2264,2.2089,2.0304,0.1086,-1.7499,-0.7497,0.9262,-2.2144,-0.5551,1.807,2.0749,0.9133,-0.7512,1.0
-0.2493,-6.2996,-7.1398,-1.0913,-0.2092,-0.1982,8.3956,7.9786,7.3832,-5.8974,-3.2405,3.3633,-8.3912,-1.882,-0.4487,6.8147,3.344,-3.293,1.0
-0.4047,-11.1843,-12.8556,-1.3233,-0.0914,-0.0898,13.5946,13.0662,1.9867,-11.0569,-5.9209,5.5752,-13.7358,-2.4023,10.7812,12.1416,6.1442,-5.7533,1.0
-0.6237,-8.4547,-9.4917,-1.2362,-0.0606,0.0314,10.8378,9.8361,1.2639,-8.4156,-4.2595,4.668,-10.5902,-1.6382,8.3573,9.491,4.4067,-4.4473,1.0
-0.3069,-6.676,-7.43,-0.8658,-0.2539,-0.1513,7.7897,7.7332,0.9586,-6.3237,-3.2465,3.2133,-8.0062,-1.4033,6.3162,6.947,3.3158,-3.1217,1.0
-0.5074,-6.4037,-7.3671,-1.0615,-0.072,-0.0708,8.0497,7.2694,0.9757,-6.442,-3.2785,3.4346,-7.8404,-1.0704,6.18,6.9424,3.4307,-3.2889,1.0
-0.2954,-7.829,-8.6574,-1.0294,-0.2112,-0.1471,9.3513,9.2185,1.1012,-7.2948,-3.9601,3.6956,-9.5918,-1.5684,7.4994,8.2602,4.0514,-3.6883,1.0
-0.3218,-8.0111,-8.8135,-1.1067,-0.246,-0.1078,9.3913,8.9721,0.9745,-7.5994,-4.0102,3.7664,-9.4264,-1.3642,7.7275,8.3735,4.0603,-3.7527,1.0
-0.53,-11.4247,-12.4458,-1.9296,-0.0475,-0.1203,13.6601,12.782,0.9994,-10.9219,-5.6029,5.4489,-13.7809,-1.8071,11.2703,12.2927,5.8775,-5.6335,1.0
-0.324,-11.1559,-12.0738,-1.5985,-0.1368,-0.1087,13.0473,12.6307,1.4779,-10.3076,-5.2991,5.1469,-13.2991,-1.9007,10.4887,11.5397,5.5279,-5.2246,1.0
-0.5757,-5.2149,-5.573,-0.6566,-0.1833,-0.1032,6.077,5.6786,0.7403,-5.0925,-2.6148,2.8009,-5.9314,-0.7056,4.7458,5.4635,2.5854,-2.7226,1.0
-0.3119,-4.1325,-4.575,-0.7559,-0.2022,-0.2487,5.2641,5.0691,4.7484,-3.6458,-1.9774,2.0251,-5.3856,-1.0579,-0.3178,4.0923,2.0434,-2.068,1.0
-0.3367,-7.6753,-8.752,-0.8832,-0.1483,-0.1511,9.3046,9.0266,0.7409,-7.4709,-3.7481,3.7003,-9.3457,-1.6764,7.6812,8.3457,3.9163,-3.8039,1.0
